433066459770540032	 C	other
433066459770540032	a	english
433066459770540032	h & B	english
433066459770540032	rn MI	other
433066459770540032	ERAB	english
433066459770540032	YYY :(	english
433066459770540032		other
433066151120093185	Hate	english
433066151120093185	being	english
433066151120093185	so	english
433066151120093185	detailed	english
433066151120093185	when	english
433066151120093185	describing	english
433066151120093185	a	english
433066151120093185	person	english
433066151120093185	because	english
433066151120093185	I	english
433066151120093185	hit	english
433066151120093185	their	english
433066151120093185	qualities	english
433066151120093185	spot	english
433066151120093185	on	english
433066151120093185	& whe	other
433066151120093185	 the	english
433066151120093185	 des	english
433066151120093185	ribe me 	english
433066151120093185	he	english
433066151120093185	 mak	english
433066151120093185	 me 	english
433066151120093185	ou	english
433066151120093185	d so 	english
433066151120093185	la	english
433066151120093185	 -.-	english
433066151120093185		other
433065450163814401	the	english
433065450163814401	fact	english
433065450163814401	that	english
433065450163814401	my	english
433065450163814401	girlfriend	english
433065450163814401	is	english
433065450163814401	so	english
433065450163814401	dull	english
433065450163814401	when	english
433065450163814401	she	english
433065450163814401	says	english
433065450163814401	sweet	english
433065450163814401	things	english
433065450163814401	-.-	other
433065450163814401	<<< but... a	other
433065450163814401	 le	english
433065450163814401	ast	other
433065450163814401	sh	english
433065450163814401	 says	english
433065450163814401	em.	english
433065450163814401		english
433065450163814401		other
433065450163814401		other
433065450163814401		other
433043700944343040	@elizaaaabethhh_	other
433043700944343040	Gorgeous	english
433043700944343040		other
432555842131341313	@Rosie_Amanda	other
432555842131341313	lmao	english
432555842131341313	uhhh	english
432555842131341313	how	english
432555842131341313	bout	english
432555842131341313	...	other
432555842131341313	NO	english
432555842131341313	!	other
432555842131341313	haha	english
432420147140124672	@Lesambam	other
432420147140124672	lmao	other
432420147140124672	my	english
432420147140124672	sister	english
432420147140124672	..	other
432420147140124672	xD	other
432411720632369155	Lol	english
432411720632369155	its	english
432411720632369155	all	english
432411720632369155	gravy	english
432411720632369155	bbyyy	english
432411720632369155	haha	english
432411720632369155	;)	other
432411720632369155	Only	english
432411720632369155	other	english
432411720632369155	thing	english
432411720632369155	that	english
432411720632369155	gets	english
432411720632369155	my	english
432411720632369155	attention	english
432411720632369155	is	english
432411720632369155	cars	english
432411720632369155	& mon	other
432411720632369155	yyy no 	english
432411720632369155	ee	english
432411720632369155	 to 	english
432411720632369155	e 	english
432411720632369155	el	english
432411720632369155	y! If	english
432411720632369155	 	other
432411720632369155	 g	english
432411720632369155	t	english
432411720632369155	me.	english
432411720632369155	 I	english
432411720632369155	'm	other
432411720632369155	y	english
432411720632369155	ou	english
432411720632369155	s;)	english
432411720632369155		other
432411143504543744	I	english
432411143504543744	think	english
432411143504543744	I	english
432411143504543744	know	english
432411143504543744	why	english
432411143504543744	my	english
432411143504543744	gf	english
432411143504543744	posts	english
432411143504543744	ugly	english
432411143504543744	pics	english
432411143504543744	of	english
432411143504543744	me	english
432411143504543744	..	other
432411143504543744	cuz	english
432411143504543744	last	english
432411143504543744	time	english
432411143504543744	she	english
432411143504543744	said	english
432411143504543744	k	other
432411143504543744	when	english
432411143504543744	she	english
432411143504543744	posts	english
432411143504543744	cute	english
432411143504543744	pics	english
432411143504543744	of	english
432411143504543744	me	english
432411143504543744	her	english
432411143504543744	friends	english
432411143504543744	were	english
432411143504543744	favoriting	english
432411143504543744	em	other
432411143504543744	..	other
432411143504543744	hm	other
432409810433085440	@Lesambam	other
432409810433085440	FUCK	english
432409810433085440	YOUUUUUUUUUUUUUUUUU	english
432409810433085440	!!!	other
432409810433085440	You	english
432409810433085440	ALWAYS	english
432409810433085440	post	english
432409810433085440	the	english
432409810433085440	ugliest	english
432409810433085440	pics	english
432409810433085440	of	english
432409810433085440	me	english
432409810433085440	....	other
432409810433085440	like	english
432409810433085440	wtf	english
432409810433085440	!!!	other
432407855577055233	I	english
432407855577055233	'm	english
432407855577055233	scared	english
432407855577055233	...	other
432407855577055233	lol	english
432407855577055233	jk	english
432407855577055233	...	other
432407855577055233	but	english
432407855577055233	still	english
432407855577055233	wtf	english
432407855577055233	...	other
432407452634447872	Hahahahahaha	english
432407452634447872	Creeper	english
432407452634447872	Much	english
432407452634447872	...	other
432407375161462785	Wtf	english
432407375161462785	...	other
432026295367516161	@Damaariz_	other
432026295367516161	falling	english
432026295367516161	asleep	english
432026295367516161	o	other
432026295367516161	.	other
432026295367516161	-	other
432025926470086656	@Damaariz_	other
432025926470086656	hi	english
432025926470086656	:)	other
431633626833223680	@Monimaravilla19	other
431633626833223680	Autocorrect	english
431633626833223680	do	english
431633626833223680	n't	english
431633626833223680	like	english
431633626833223680	you	english
431633626833223680	lol	english
431632884005208066	@Monimaravilla19	other
431632884005208066	I	english
431632884005208066	'm	english
431632884005208066	Sayinnn	english
431632884005208066	!!!	other
431632884005208066	a	english
431632884005208066	nigga	english
431632884005208066	was	english
431632884005208066	forced	english
431632884005208066	to	english
431632884005208066	go	english
431632884005208066	to	english
431632884005208066	school	english
431632884005208066	like	english
431632884005208066	a	english
431632884005208066	eskimo	english
431632884005208066	& shi	other
431632884005208066	 -.-	english
431632884005208066		other
431294303483465728	Priorities	english
431294303483465728	..	other
431294303483465728	get	english
431294303483465728	them	english
431294303483465728	mf	english
431294303483465728	's	english
431294303483465728	in	english
431294303483465728	order	english
431294303483465728	...	other
431292573488259072	You	english
431292573488259072	can	english
431292573488259072	n't	english
431292573488259072	come	english
431292573488259072	at	english
431292573488259072	me	english
431292573488259072	asking	english
431292573488259072	for	english
431292573488259072	respect	english
431292573488259072	when	english
431292573488259072	you	english
431292573488259072	clearly	english
431292573488259072	do	english
431292573488259072	n't	english
431292573488259072	give	english
431292573488259072	it	english
431292573488259072	to	english
431292573488259072	me	english
431292573488259072	...	other
431292573488259072	you	english
431292573488259072	earn	english
431292573488259072	that	english
431292573488259072	shit	english
431292573488259072	!!	other
431291943986159616	If	english
431291943986159616	a	english
431291943986159616	guy	english
431291943986159616	gives	english
431291943986159616	u	english
431291943986159616	his	english
431291943986159616	All	english
431291943986159616	,	other
431291943986159616	do	english
431291943986159616	n't	english
431291943986159616	shorthand	english
431291943986159616	him	english
431291943986159616	!	other
431291943986159616	We	english
431291943986159616	do	english
431291943986159616	n't	english
431291943986159616	treat	english
431291943986159616	every	english
431291943986159616	girl	english
431291943986159616	like	english
431291943986159616	a	english
431291943986159616	Princess	english
431291943986159616	..	other
431291943986159616	so	english
431291943986159616	if	english
431291943986159616	u	english
431291943986159616	get	english
431291943986159616	that	english
431291943986159616	royal	english
431291943986159616	treatment	english
431291943986159616	appreciate	english
431291943986159616	it	english
431291943986159616	..	other
431247800832389120	Waking	english
431247800832389120	up	english
431247800832389120	early	english
431247800832389120	is	english
431247800832389120	not	english
431247800832389120	my	english
431247800832389120	thing	english
431247800832389120	but	english
431247800832389120	anything	english
431247800832389120	to	english
431247800832389120	get	english
431247800832389120	that	english
431247800832389120	money	english
431247800832389120	..	other
431247800832389120	gotta	english
431247800832389120	get	english
431247800832389120	my	english
431247800832389120	parents	english
431247800832389120	out	english
431247800832389120	the	english
431247800832389120	struggle	english
431247800832389120	:)	other
431247502709624832	I	english
431247502709624832	'm	english
431247502709624832	so	english
431247502709624832	tired	english
431247502709624832	...	other
431216175494602752	Just	english
431216175494602752	got	english
431216175494602752	home	english
431216175494602752	& Bit	other
431216175494602752	h I'm	english
431216175494602752	P	english
431216175494602752	ai	english
431216175494602752	dd $$$	english
431216175494602752	$ lol	other
431216175494602752	jk 	english
431216175494602752	mm	english
431216175494602752	 bro	english
431216175494602752	e ass	english
431216175494602752	mex	english
431216175494602752	can cau	english
431216175494602752	e I h	english
431216175494602752	d	english
431216175494602752	to 	english
431216175494602752	ix	english
431216175494602752	my 	english
431216175494602752	ru	english
431216175494602752	k:( #	english
431216175494602752	Tr	other
431216175494602752	cks #Lo	english
431216175494602752	e #Me	english
431216175494602752	icanProbs	english
430937274570653696	These	english
430937274570653696	kids	english
430937274570653696	that	english
430937274570653696	get	english
430937274570653696	cars	english
430937274570653696	cause	english
430937274570653696	their	english
430937274570653696	parents	english
430937274570653696	bought	english
430937274570653696	em	english
430937274570653696	a	english
430937274570653696	car	english
430937274570653696	,	other
430937274570653696	are	english
430937274570653696	some	english
430937274570653696	annoying	english
430937274570653696	little	english
430937274570653696	shits	english
430937274570653696	!	other
430937274570653696	I	english
430937274570653696	had	english
430937274570653696	to	english
430937274570653696	work	english
430937274570653696	my	english
430937274570653696	ass	english
430937274570653696	off	english
430937274570653696	to	english
430937274570653696	get	english
430937274570653696	my	english
430937274570653696	truck	english
430937274570653696	..	other
430937274570653696	-.-	other
430936673883414528	I	english
430936673883414528	feel	english
430936673883414528	so	english
430936673883414528	blank	english
430936673883414528	rn	english
430936673883414528	.	other
430936621366534144	Idk	english
430936490575556608	Hi	english
430549192763637761	"	other
430549192763637761	@FriendlyAssh0le	other
430549192763637761	:	other
430549192763637761	People	english
430549192763637761	are	english
430549192763637761	too	english
430549192763637761	fucking	english
430549192763637761	sensitive	english
430549192763637761	.	other
430549192763637761	If	english
430549192763637761	I	english
430549192763637761	offend	english
430549192763637761	you	english
430549192763637761	,	other
430549192763637761	get	english
430549192763637761	over	english
430549192763637761	it	english
430549192763637761	.	other
430549192763637761	Stop	english
430549192763637761	being	english
430549192763637761	a	english
430549192763637761	little	english
430549192763637761	bitch	english
430549192763637761	.	other
430549192763637761	"	other
430549192763637761	Exactly	english
430549192763637761	!	other
430549192763637761	Fuckin	english
430549192763637761	Pansies	english
430549192763637761	!!!	other
430546962673180674	@brissamayen	other
430546962673180674	of	english
430546962673180674	course	english
430546962673180674	its	english
430546962673180674	true	english
430546962673180674	because	english
430546962673180674	if	english
430546962673180674	we	english
430546962673180674	all	english
430546962673180674	got	english
430546962673180674	along	english
430546962673180674	we	english
430546962673180674	would	english
430546962673180674	all	english
430546962673180674	b	english
430546962673180674	the	english
430546962673180674	same	english
430546962673180674	& tha	other
430546962673180674	's j	english
430546962673180674	us	english
430546962673180674	 bor	english
430546962673180674	ng.. h	english
430546962673180674	av	other
430546962673180674	ng dif	english
430546962673180674	erences is 	english
430546962673180674	ay	english
430546962673180674	bet	english
430546962673180674	er	english
430546018241761280	@Audreyy_torres	other
430546018241761280	that	english
430546018241761280	's	english
430546018241761280	a	english
430546018241761280	SUV	english
430546018241761280	...	other
430546018241761280	Lol	english
430545905318498305	@brissamayen	other
430545905318498305	because	english
430545905318498305	then	english
430545905318498305	life	english
430545905318498305	would	english
430545905318498305	be	english
430545905318498305	boring	english
430545905318498305	duhhhh	english
430545905318498305	lol	english
430545905318498305	jk	english
430544483524952064	@sanluispotoyees	other
430544483524952064	lmfao	english
430544483524952064	xD	other
430543968963547136	White	english
430543968963547136	girls	english
430543968963547136	be	english
430543968963547136	extra	english
430543968963547136	thirsty	english
430543968963547136	mannnn	english
430543968963547136	!!!	other
430541411092414464	@Audreyy_torres	other
430541411092414464	an	english
430541411092414464	02	other
430541411092414464	F150	other
430541411092414464	!	other
430531408335872000	@Lopezaniaaa	other
430531408335872000	yes	english
430531408335872000	cause	english
430531408335872000	@North_Eastt	other
430531408335872000	was	english
430531408335872000	a	english
